"","Ti","Ni","Cu","Hf","Zr","Nb","Co","Cr","Fe","Mn","Pd","delta.r.mix","H.mix","ou.mix","VEC.mix","numa","EI","mean","sd"
"299456",0.276,0.488,0,0.232,0,0,0,0.004,0,0,0,0.794521973,0.208168741,0.26372439,0.643243243,0.5,0.10228338478505,29.3270991042021,2.68530569453185
"296764",0.41,0.488,0,0.1,0,0,0,0.002,0,0,0,0.461614383,0.30350984,0.191108113,0.637837838,0.5,0.102264818215198,26.8265527372007,3.98805691000946
"160237",0.344,0.48,0,0.15,0,0,0,0.026,0,0,0,0.613236459,0.320830465,0.315351999,0.637837838,0.5,0.102264270503288,28.3256887114345,3.21922026646361
"94601",0.336,0.478,0,0.178,0,0,0,0.008,0,0,0,0.662191531,0.262375783,0.272182205,0.572972973,0.5,0.102263792925719,27.6387142775361,3.5754399674913
"254804",0.3,0.486,0,0.212,0,0,0,0.002,0,0,0,0.744686949,0.220023828,0.25403544,0.621621622,0.5,0.102236675483841,29.3764002099366,2.65817338980109
"194415",0.268,0.482,0,0.23,0,0,0,0.02,0,0,0,0.802746166,0.246827288,0.319849534,0.637837838,0.5,0.102235344247459,28.8423890326002,2.94592139838437
"168643",0.322,0.472,0.01,0.196,0,0,0,0,0,0,0,0.693324494,0.263444533,0.288400808,0.597297297,0.5,0.102231904195336,28.3199347072218,3.2219977338568
"252451",0.362,0.48,0.006,0.152,0,0,0,0,0,0,0,0.594273865,0.280855176,0.250615201,0.624324324,0.5,0.102230492894975,28.0387764336321,3.36862669094458
"168561",0.284,0.474,0.008,0.234,0,0,0,0,0,0,0,0.77920655,0.228414085,0.28764913,0.594594595,0.5,0.10222327423754,28.2516384456044,3.25767254136777
"296771",0.396,0.488,0,0.114,0,0,0,0.002,0,0,0,0.501209884,0.292945901,0.20382548,0.637837838,0.5,0.102221041346367,27.2829042141958,3.75690375370991
"253089",0.298,0.468,0.018,0.216,0,0,0,0,0,0,0,0.738989443,0.272435796,0.32060596,0.640540541,0.5,0.102218203590582,29.1905858176748,2.75887544810174
"252823",0.426,0.472,0.014,0.088,0,0,0,0,0,0,0,0.413861543,0.355701174,0.229815928,0.635135135,0.5,0.102205140938858,26.5211888354254,4.14059627649569
"296781",0.376,0.488,0,0.134,0,0,0,0.002,0,0,0,0.555701959,0.277854558,0.219198734,0.637837838,0.5,0.102202337331621,28.0143429791969,3.38109759886779
"84320",0.302,0.474,0.004,0.22,0,0,0,0,0,0,0,0.745652342,0.228181979,0.271382879,0.556756757,0.5,0.102196414815657,28.6942078233968,3.02446429837772
"259999",0.41,0.486,0,0.098,0,0,0,0.006,0,0,0,0.457419487,0.314402965,0.206853656,0.632432432,0.5,0.102194289317699,26.689401787286,4.05632961307538
"169934",0.366,0.446,0.036,0.152,0,0,0,0,0,0,0,0.569250455,0.382687318,0.360347246,0.632432432,0.5,0.102178553127134,27.6460880018379,3.57098536264298
"136635",0.298,0.48,0,0.214,0,0,0,0.008,0,0,0,0.748753566,0.234485924,0.281581647,0.589189189,0.5,0.102169995940895,28.0634361428827,3.35536045750105
"139238",0.342,0.48,0,0.168,0,0,0,0.01,0,0,0,0.642543474,0.272981202,0.273873125,0.594594595,0.5,0.102165463069956,27.6721811609022,3.55748050831371
"252486",0.292,0.48,0.006,0.222,0,0,0,0,0,0,0,0.760344287,0.22822081,0.275176198,0.624324324,0.5,0.102164542454343,28.9561225986822,2.88465327739852
"189111",0.376,0.482,0,0.126,0,0,0,0.016,0,0,0,0.541329134,0.316453976,0.268085288,0.627027027,0.5,0.102155030948081,27.4268280652283,3.68304354129389
"168454",0.296,0.476,0.006,0.222,0,0,0,0,0,0,0,0.754561404,0.230697202,0.277859635,0.591891892,0.5,0.102154468143782,28.2086275026669,3.27962940234926
"296763",0.412,0.488,0,0.098,0,0,0,0.002,0,0,0,0.455856359,0.305018974,0.189149002,0.637837838,0.5,0.102130532280072,26.7632900054674,4.01871394350866
"5329",0.32,0.474,0,0.202,0,0,0,0.004,0,0,0,0.707927933,0.238875651,0.267590434,0.52972973,0.5,0.102125254489794,27.992008535181,3.39209870299396
"5324",0.33,0.474,0,0.192,0,0,0,0.004,0,0,0,0.68498313,0.246213926,0.264464727,0.52972973,0.5,0.102115234458459,27.7196170399035,3.53270001703815
"120879",0.28,0.478,0,0.214,0,0,0,0.028,0,0,0,0.771108376,0.27783073,0.343511939,0.627027027,0.5,0.102095176986074,28.2930627665029,3.23506333061511
"162874",0.32,0.48,0,0.172,0,0,0,0.028,0,0,0,0.671994432,0.308608243,0.331436974,0.643243243,0.5,0.102086669560879,28.844064904368,2.94399892922978
"252489",0.286,0.48,0.006,0.228,0,0,0,0,0,0,0,0.773498976,0.223709293,0.275918444,0.624324324,0.5,0.102077962804722,28.8632961278816,2.93368039437675
"47331",0.346,0.476,0,0.174,0,0,0,0.004,0,0,0,0.645091057,0.258174918,0.256224613,0.545945946,0.5,0.102069470699316,27.9449552597392,3.41605398818996
"128351",0.31,0.436,0.044,0.21,0,0,0,0,0,0,0,0.699242165,0.366952608,0.41009126,0.627027027,0.5,0.102065680547058,27.6535768213596,3.56625484227155
"128350",0.312,0.436,0.044,0.208,0,0,0,0,0,0,0,0.694757158,0.368454682,0.409656869,0.627027027,0.5,0.102039670069536,27.6716812837105,3.55675268460596
"176005",0.338,0.482,0,0.174,0,0,0,0.006,0,0,0,0.655146847,0.259034507,0.260916676,0.6,0.5,0.102038368687504,28.5598677460732,3.09443005984192
"707",0.276,0.462,0.012,0.25,0,0,0,0,0,0,0,0.797516538,0.23604448,0.310357253,0.535135135,0.5,0.102035344349626,29.1338919043529,2.78826205781658
"296772",0.394,0.488,0,0.116,0,0,0,0.002,0,0,0,0.506766903,0.291436766,0.205505789,0.637837838,0.5,0.102033922384151,27.3498712116173,3.72130777065393
"89371",0.296,0.478,0,0.222,0,0,0,0.004,0,0,0,0.758300743,0.221468538,0.269376742,0.562162162,0.5,0.102014409580179,28.7294852805621,3.00446312059026
"126219",0.332,0.478,0.002,0.188,0,0,0,0,0,0,0,0.677346723,0.243846086,0.252013572,0.57027027,0.5,0.102013852401937,28.1215568072091,3.32396229263466
"252992",0.29,0.47,0.016,0.224,0,0,0,0,0,0,0,0.758044188,0.259803195,0.314539737,0.637837838,0.5,0.102005435751147,29.2325892751643,2.7347475271801
"3",0.472,0.474,0,0.054,0,0,0,0,0,0,0,0.30946715,0.339089224,0.127335941,0.518918919,0.25,0.101999138698695,24.5092673974586,5.12364077741484
"211874",0.314,0.45,0.034,0.202,0,0,0,0,0,0,0,0.693721979,0.33700909,0.373395627,0.645945946,0.5,0.101994084537184,28.8055135677667,2.96389758749776
"49960",0.338,0.476,0,0.18,0,0,0,0.006,0,0,0,0.661971147,0.257888095,0.266684809,0.551351351,0.5,0.101979547873066,27.9966455975342,3.38858903256177
"296762",0.414,0.488,0,0.096,0,0,0,0.002,0,0,0,0.450072428,0.306528109,0.187152675,0.637837838,0.5,0.101970313417738,26.7005515607161,4.04882747310179
"63112",0.284,0.476,0,0.224,0,0,0,0.016,0,0,0,0.77605031,0.246089489,0.31181218,0.578378378,0.5,0.101961435315599,27.6298620707309,3.57760819505152
"85543",0.28,0.45,0.028,0.242,0,0,0,0,0,0,0,0.776374638,0.291953049,0.363860732,0.589189189,0.5,0.101960276634706,27.0416969024816,3.87704359307158
"211253",0.344,0.462,0.022,0.172,0,0,0,0,0,0,0,0.630954318,0.320061777,0.322590702,0.62972973,0.5,0.101956782274284,28.0423648979536,3.36469697341802
"43833",0.276,0.442,0.034,0.248,0,0,0,0,0,0,0,0.781508572,0.309134234,0.385462528,0.581081081,0.5,0.10194271836517,26.7440554978558,4.02677282413988
"259998",0.412,0.486,0,0.096,0,0,0,0.006,0,0,0,0.451618633,0.315909452,0.20485764,0.632432432,0.5,0.101922552725531,26.6244189832752,4.08655012074999
"254780",0.348,0.486,0,0.164,0,0,0,0.002,0,0,0,0.630763358,0.256094784,0.237739808,0.621621622,0.5,0.101894979871977,28.3538191859209,3.20177463920444
"169679",0.27,0.452,0.03,0.248,0,0,0,0,0,0,0,0.79381248,0.290757215,0.367290998,0.624324324,0.5,0.101893906353185,27.83269830642,3.47272582372971
"1615",0.278,0.444,0.03,0.248,0,0,0,0,0,0,0,0.781024958,0.297704527,0.374033847,0.559459459,0.5,0.101872264977035,27.4942923726228,3.64632595856094
"378169",0.41,0.492,0,0.098,0,0,0,0,0,0,0,0.457860819,0.299428118,0.177054176,0.664864865,0.25,0.101851416027875,27.03682174899,3.87860335191692
"1009",0.278,0.456,0.018,0.248,0,0,0,0,0,0,0,0.789294078,0.257640985,0.332633391,0.543243243,0.5,0.101844141419503,29.0485088397039,2.8329248610443
"43629",0.28,0.446,0.03,0.244,0,0,0,0,0,0,0,0.775991919,0.298842115,0.372250803,0.575675676,0.5,0.101829938427374,27.0130561935726,3.89042763972777
"128758",0.302,0.48,0,0.216,0,0,0,0.002,0,0,0,0.745209853,0.220502162,0.258618114,0.572972973,0.5,0.101826536599333,28.5681445238631,3.08854653802178
"43122",0.284,0.456,0.02,0.24,0,0,0,0,0,0,0,0.774516813,0.268519989,0.337844898,0.562162162,0.5,0.101824491956475,27.8210718960607,3.47818703212473
"252537",0.392,0.478,0.008,0.122,0,0,0,0,0,0,0,0.513927452,0.310089136,0.238545023,0.627027027,0.5,0.101809583306547,27.1007753585265,3.84592301928006
"296773",0.392,0.488,0,0.118,0,0,0,0.002,0,0,0,0.512299546,0.289927632,0.207153317,0.637837838,0.5,0.101790508660413,27.4172448584732,3.68501042001824
"139256",0.306,0.48,0,0.204,0,0,0,0.01,0,0,0,0.728573603,0.246134498,0.286392901,0.594594595,0.5,0.101790477488665,28.4021514834191,3.1756598655326
"126314",0.344,0.476,0.004,0.176,0,0,0,0,0,0,0,0.647518302,0.259472244,0.256846673,0.572972973,0.5,0.101786115679104,27.6001304496366,3.59147292935179
"169680",0.268,0.452,0.03,0.25,0,0,0,0,0,0,0,0.797960878,0.289255141,0.367257121,0.624324324,0.5,0.101780464783483,27.8051323442454,3.48606458788189
"296761",0.416,0.488,0,0.094,0,0,0,0.002,0,0,0,0.444262408,0.308037243,0.185118529,0.637837838,0.5,0.101750565739509,26.6375724243512,4.0784895627159
"225860",0.408,0.484,0,0.096,0,0,0,0.012,0,0,0,0.45476676,0.329647869,0.227713296,0.632432432,0.5,0.101739341750584,26.7243963509311,4.03490088433748
"126618",0.342,0.47,0.01,0.178,0,0,0,0,0,0,0,0.648275286,0.278117554,0.283078461,0.581081081,0.5,0.101732285027598,27.1718413541898,3.80930006052471
"189112",0.374,0.482,0,0.128,0,0,0,0.016,0,0,0,0.546805976,0.314951019,0.269556988,0.627027027,0.5,0.101726243370938,27.466149550588,3.65953800044485
"5330",0.318,0.474,0,0.204,0,0,0,0.004,0,0,0,0.71246053,0.237407996,0.268144668,0.52972973,0.5,0.101705135461815,28.0412745873529,3.36336078219051
"189123",0.352,0.482,0,0.15,0,0,0,0.016,0,0,0,0.605518658,0.298418498,0.283745769,0.627027027,0.5,0.101700853744862,27.9954549288073,3.38709002273748
"168320",0.362,0.478,0.004,0.156,0,0,0,0,0,0,0,0.600902576,0.273208896,0.245933215,0.589189189,0.5,0.101695868334749,27.0352396923151,3.87811024506358
"160221",0.376,0.48,0,0.118,0,0,0,0.026,0,0,0,0.525877539,0.344920131,0.293926807,0.637837838,0.5,0.101690048128836,27.5726757324161,3.6047782339396
"36852",0.274,0.474,0,0.224,0,0,0,0.028,0,0,0,0.788747292,0.272326361,0.347376913,0.594594595,0.5,0.101687640078005,27.4808960970536,3.65169817540819
"128352",0.308,0.436,0.044,0.212,0,0,0,0,0,0,0,0.703708747,0.365450534,0.410501121,0.627027027,0.5,0.101684167961987,27.6306903515084,3.57500133773302
"189105",0.388,0.482,0,0.114,0,0,0,0.016,0,0,0,0.507961381,0.325471715,0.258577439,0.627027027,0.5,0.10164974291276,27.159542420771,3.81485354123563
"47349",0.31,0.476,0,0.21,0,0,0,0.004,0,0,0,0.728817834,0.231645927,0.268376066,0.545945946,0.5,0.101649210867097,29.1453696577449,2.77949168400109
"169743",0.344,0.45,0.032,0.174,0,0,0,0,0,0,0,0.626441606,0.352941488,0.358519451,0.627027027,0.5,0.101639682303337,27.774356546554,3.50082745808039
"85646",0.276,0.448,0.03,0.246,0,0,0,0,0,0,0,0.783334637,0.295597035,0.370622495,0.591891892,0.5,0.101633687761687,27.0284412027231,3.88102647856896
"2698",0.332,0.474,0,0.192,0,0,0,0.002,0,0,0,0.682354526,0.242133086,0.255900479,0.524324324,0.5,0.101630589190001,27.2167133486238,3.78571435416706
"259997",0.414,0.486,0,0.094,0,0,0,0.006,0,0,0,0.445791611,0.317415939,0.202823562,0.632432432,0.5,0.10162991618977,26.5599581952416,4.1162532246036
"84527",0.292,0.47,0.008,0.23,0,0,0,0,0,0,0,0.764603508,0.234210573,0.290111061,0.562162162,0.5,0.10161216438913,28.4575772952058,3.14524866399341
"128740",0.338,0.48,0,0.18,0,0,0,0.002,0,0,0,0.66226782,0.247221781,0.247978107,0.572972973,0.5,0.101609020641251,27.7147956908254,3.53122927677071
"252925",0.424,0.47,0.016,0.09,0,0,0,0,0,0,0,0.418382269,0.360856059,0.239370239,0.637837838,0.5,0.101585478756371,26.5924924124115,4.09961332434948
"218030",0.318,0.484,0,0.192,0,0,0,0.006,0,0,0,0.700897261,0.244561822,0.266422798,0.616216216,0.5,0.101568674841195,29.5505329677641,2.55871862963421
"1717",0.276,0.442,0.032,0.25,0,0,0,0,0,0,0,0.783741425,0.302878828,0.380661197,0.562162162,0.5,0.101564267221487,27.3749196673287,3.70476088804284
"210250",0.33,0.482,0.002,0.186,0,0,0,0,0,0,0,0.677984448,0.243029741,0.249040624,0.602702703,0.5,0.101551827034831,29.1507750415106,2.77592630590509
"168216",0.368,0.48,0.002,0.15,0,0,0,0,0,0,0,0.587060492,0.270963728,0.232893628,0.586486486,0.5,0.10154803569666,26.717049754617,4.03695008875911
"396",0.292,0.468,0.006,0.234,0,0,0,0,0,0,0,0.768340528,0.22759068,0.285050216,0.527027027,0.5,0.101536229718176,28.2510101488796,3.25291950599323
"168529",0.348,0.474,0.008,0.17,0,0,0,0,0,0,0,0.632900878,0.2761698,0.270356014,0.594594595,0.5,0.101535956721083,27.5962887946351,3.59146514542057
"120878",0.282,0.478,0,0.212,0,0,0,0.028,0,0,0,0.766478165,0.279331921,0.343240373,0.627027027,0.5,0.101528150830082,28.3017048065795,3.226367416105
"42615",0.288,0.466,0.01,0.236,0,0,0,0,0,0,0,0.772942257,0.238003707,0.300263025,0.548648649,0.5,0.101528065322291,28.8899889338682,2.91563910048219
"155010",0.298,0.48,0,0.2,0,0,0,0.022,0,0,0,0.733829219,0.274598005,0.322865168,0.627027027,0.5,0.101523102099509,28.7415387420754,2.99461552642848
"89366",0.306,0.478,0,0.212,0,0,0,0.004,0,0,0,0.73614525,0.228868591,0.267532407,0.562162162,0.5,0.101513141481058,28.6487101389992,3.04373844957429
"294571",0.354,0.48,0.008,0.158,0,0,0,0,0,0,0,0.610554448,0.28203689,0.261349621,0.643243243,0.5,0.101506050483148,28.8714107511222,2.9253983651628
"42189",0.332,0.474,0.002,0.192,0,0,0,0,0,0,0,0.681150071,0.243463066,0.25574932,0.537837838,0.5,0.101496112334892,28.494411407185,3.12503450730242
"185",0.31,0.472,0.002,0.216,0,0,0,0,0,0,0,0.732302494,0.227267673,0.263692395,0.521621622,0.5,0.101494882156714,27.591775023274,3.59345238232764
"5323",0.332,0.474,0,0.19,0,0,0,0.004,0,0,0,0.680337105,0.247681582,0.263767947,0.52972973,0.5,0.101493104627801,27.6560060159299,3.56051154717532
"231146",0.336,0.484,0,0.164,0,0,0,0.016,0,0,0,0.643733691,0.287113229,0.289956496,0.643243243,0.5,0.101489170280862,28.9560460331104,2.88007516834876
"296774",0.39,0.488,0,0.12,0,0,0,0.002,0,0,0,0.517807973,0.288418498,0.208768464,0.637837838,0.5,0.101486737288692,27.4850135528707,3.64799022837652
"97221",0.346,0.478,0,0.166,0,0,0,0.01,0,0,0,0.63515214,0.275479658,0.273975666,0.578378378,0.5,0.101485116214195,27.1685368197446,3.80894332691527
"128760",0.298,0.48,0,0.22,0,0,0,0.002,0,0,0,0.754053891,0.217533316,0.259332593,0.572972973,0.5,0.101484051980503,28.575901565726,3.08200269769483
"52592",0.324,0.476,0,0.192,0,0,0,0.008,0,0,0,0.692848095,0.253170947,0.278467823,0.556756757,0.5,0.101462271398744,28.2351093637678,3.26067143491412
"5331",0.316,0.474,0,0.206,0,0,0,0.004,0,0,0,0.716974568,0.235940341,0.268675492,0.52972973,0.5,0.101450358474526,28.0936891687733,3.33422077742378
"197016",0.316,0.482,0,0.18,0,0,0,0.022,0,0,0,0.687907852,0.288815639,0.315931015,0.643243243,0.5,0.101445217863845,29.1423855497109,2.77973432525407
"294352",0.388,0.484,0.004,0.124,0,0,0,0,0,0,0,0.524155314,0.294402965,0.222141513,0.637837838,0.5,0.101440580015013,27.6169293457271,3.58013570857286
"210254",0.322,0.482,0.002,0.194,0,0,0,0,0,0,0,0.69677146,0.237046157,0.251729596,0.602702703,0.5,0.101425311946174,29.4842245815889,2.59410650549491
"170740",0.368,0.482,0,0.148,0,0,0,0.002,0,0,0,0.585521387,0.269959403,0.230862734,0.589189189,0.5,0.10141518148334,26.7685815590752,4.00997618869232
"126513",0.35,0.472,0.008,0.17,0,0,0,0,0,0,0,0.630316595,0.277359456,0.271427351,0.578378378,0.5,0.101408571639064,27.1376164592699,3.82396949194094
"194406",0.286,0.482,0,0.212,0,0,0,0.02,0,0,0,0.761984573,0.260385668,0.318044492,0.637837838,0.5,0.101405293773621,29.1608459711719,2.76951674483375
"71000",0.258,0.476,0,0.244,0,0,0,0.022,0,0,0,0.827693541,0.243739299,0.330117805,0.594594595,0.5,0.101405277696892,27.5193720500829,3.62978588705032
"157603",0.362,0.48,0,0.134,0,0,0,0.024,0,0,0,0.568514664,0.328514694,0.299655658,0.632432432,0.5,0.101380971046455,27.7689610409226,3.50159307893141
"128359",0.294,0.436,0.044,0.226,0,0,0,0,0,0,0,0.734466765,0.354936016,0.412690217,0.627027027,0.5,0.101373609129191,27.5070817581195,3.63581399093251
"52600",0.308,0.476,0,0.208,0,0,0,0.008,0,0,0,0.729660188,0.241352043,0.282926232,0.556756757,0.5,0.101356113110965,28.4957296505344,3.12332975850249
"126227",0.316,0.478,0.002,0.204,0,0,0,0,0,0,0,0.714242105,0.23197776,0.256997253,0.57027027,0.5,0.101321141033147,28.5234602901916,3.10847943183628
"128355",0.302,0.436,0.044,0.218,0,0,0,0,0,0,0,0.716998882,0.360944312,0.411584377,0.627027027,0.5,0.101320555561912,27.578593009901,3.59882130171909
"259996",0.416,0.486,0,0.092,0,0,0,0.006,0,0,0,0.439938236,0.318922425,0.200750789,0.632432432,0.5,0.101319028119245,26.4960338089885,4.14545322339868
"169933",0.368,0.446,0.036,0.15,0,0,0,0,0,0,0,0.564170235,0.38419204,0.359157379,0.632432432,0.5,0.101306600008012,27.6052268220146,3.58507294963334
"42190",0.33,0.474,0.002,0.194,0,0,0,0,0,0,0,0.685763115,0.241991881,0.256430052,0.537837838,0.5,0.101297853818005,28.5666513093363,3.08554910872411
"84299",0.344,0.474,0.004,0.178,0,0,0,0,0,0,0,0.649654141,0.259225135,0.258803165,0.556756757,0.5,0.101290784225146,27.7322905513426,3.51974989354157
"99869",0.3,0.478,0,0.21,0,0,0,0.012,0,0,0,0.742156352,0.246979084,0.295652232,0.583783784,0.5,0.101275710468263,27.7837895116926,3.49314227645957
"296760",0.418,0.488,0,0.092,0,0,0,0.002,0,0,0,0.438426115,0.309546377,0.183045935,0.637837838,0.5,0.10127468191932,26.5700392877505,4.10814259196927
"186",0.308,0.472,0.002,0.218,0,0,0,0,0,0,0,0.736680746,0.225802665,0.264105342,0.521621622,0.5,0.101271053161721,27.6086696562386,3.58302827545418
"52599",0.31,0.476,0,0.206,0,0,0,0.008,0,0,0,0.72512443,0.242829406,0.282452084,0.556756757,0.5,0.101260447498191,28.456610837397,3.14320620722551
"5332",0.314,0.474,0,0.208,0,0,0,0.004,0,0,0,0.721470144,0.234472686,0.269182997,0.52972973,0.5,0.101258151435415,28.1478763998812,3.30460266040837
"189113",0.372,0.482,0,0.13,0,0,0,0.016,0,0,0,0.552259105,0.313448063,0.270997372,0.627027027,0.5,0.101257776346938,27.506393717451,3.63524093218107
"299418",0.352,0.488,0,0.156,0,0,0,0.004,0,0,0,0.615159294,0.265582914,0.241380658,0.643243243,0.5,0.101247894723754,28.8444267498413,2.93798910646284
"126733",0.314,0.468,0.012,0.206,0,0,0,0,0,0,0,0.712021082,0.263981996,0.300241518,0.583783784,0.5,0.101236735530095,27.5597085819983,3.60781935554718
"128353",0.306,0.436,0.044,0.214,0,0,0,0,0,0,0,0.708156997,0.36394846,0.410886538,0.627027027,0.5,0.101215657989698,27.6086384916518,3.58260612792476
"42188",0.334,0.474,0.002,0.19,0,0,0,0,0,0,0,0.676517909,0.244934251,0.25504467,0.537837838,0.5,0.101186943507765,28.4159898270513,3.16399959768814
"126095",0.378,0.48,0,0.142,0,0,0,0,0,0,0,0.565491203,0.271220545,0.217236258,0.567567568,0.25,0.101182465320605,27.8974127373118,3.43384281395301
"126335",0.302,0.476,0.004,0.218,0,0,0,0,0,0,0,0.744197648,0.228299356,0.269688357,0.572972973,0.5,0.101173818635683,28.4069307650769,3.1686561260082
"296775",0.388,0.488,0,0.122,0,0,0,0.002,0,0,0,0.523292343,0.286909364,0.21035162,0.637837838,0.5,0.101143198743996,27.5536056003271,3.61019724867567
"47330",0.348,0.476,0,0.172,0,0,0,0.004,0,0,0,0.640253743,0.259648751,0.255316794,0.545945946,0.5,0.101121383399727,27.8667452542775,3.44919967470969
"70999",0.26,0.476,0,0.242,0,0,0,0.022,0,0,0,0.823386489,0.245229018,0.330151644,0.594594595,0.5,0.101118590962468,27.5422654461493,3.61579969426257
"168642",0.324,0.472,0.01,0.194,0,0,0,0,0,0,0,0.688690613,0.264937781,0.287782079,0.597297297,0.5,0.101099077091022,28.2583722597482,3.24583507223489
"84405",0.334,0.472,0.006,0.188,0,0,0,0,0,0,0,0.671919973,0.258565881,0.271631987,0.559459459,0.5,0.101093591689779,27.9281452434054,3.41728502809459
"49959",0.34,0.476,0,0.178,0,0,0,0.006,0,0,0,0.657179989,0.259363693,0.265861732,0.551351351,0.5,0.101089076806435,27.9265370754215,3.41808137696437
"52593",0.322,0.476,0,0.194,0,0,0,0.008,0,0,0,0.697516059,0.251693584,0.279108961,0.556756757,0.5,0.101070366154537,28.2669158138365,3.24116230434727
"42191",0.328,0.474,0.002,0.196,0,0,0,0,0,0,0,0.690357145,0.240520695,0.257086979,0.537837838,0.5,0.101068057744301,28.6396968552106,3.04534098338259
"194341",0.416,0.482,0,0.082,0,0,0,0.02,0,0,0,0.417370963,0.358307299,0.239992203,0.637837838,0.5,0.101064663559161,26.5898916744308,4.09640965002665
"52598",0.312,0.476,0,0.204,0,0,0,0.008,0,0,0,0.720570082,0.244306769,0.281954365,0.556756757,0.5,0.101061708865399,28.4179652929498,3.16204972802953
"2",0.474,0.474,0,0.052,0,0,0,0,0,0,0,0.303209195,0.340553349,0.124226281,0.518918919,0.25,0.101059782132488,24.4618532109362,5.13695706750484
"176016",0.316,0.482,0,0.196,0,0,0,0.006,0,0,0,0.707664349,0.242599065,0.268789216,0.6,0.5,0.101028665747914,29.0758549767136,2.81271970199234
"187",0.306,0.472,0.002,0.22,0,0,0,0,0,0,0,0.741041167,0.224337658,0.264495588,0.521621622,0.5,0.101003811985934,27.6257228244434,3.57217944985835
"52594",0.32,0.476,0,0.196,0,0,0,0.008,0,0,0,0.702164834,0.250216221,0.279725941,0.556756757,0.5,0.101002846681972,28.2934135953728,3.22682352089722
"259995",0.418,0.486,0,0.09,0,0,0,0.006,0,0,0,0.434058321,0.320428912,0.198638659,0.632432432,0.5,0.100992454401362,26.4326606599952,4.17416407170695
"5333",0.312,0.474,0,0.21,0,0,0,0.004,0,0,0,0.725947352,0.23300503,0.269667269,0.52972973,0.5,0.100990924007162,28.2020830972375,3.27438214237527
